name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
würzburg,2024-01-01T00:00:00,4.8,2.3,2.9,87.5,0,0,,0,0,24.5,10.4,198.7,1008,71.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
würzburg,2024-01-01T01:00:00,4.9,1.8,1.9,80.73,0,0,,0,0,23.8,14,200,1009,72.5,23,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T02:00:00,6.2,1.9,2.1,75.01,0,0,,0,0,25.9,26.6,210,1008.4,76.7,45,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T03:00:00,6.2,1.9,2.2,75.55,0,0,,0,0,31,25.9,230,1008.9,79.7,44,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T04:00:00,5.7,1.5,2.4,79.25,0,0,,0,0,34.2,23.8,220,1008.7,95.8,36,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T05:00:00,5.4,1.1,2.9,83.77,0.003,100,rain,0,0,36.4,24.1,220,1008.9,100,26,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T06:00:00,5.4,1.3,3.1,84.97,0.095,100,rain,0,0,37.4,22.3,210,1009,82.8,29,0,0,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T07:00:00,5.2,0.9,3,86.07,0,0,,0,0,31.3,23.8,220,1009.1,65.3,34,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T08:00:00,5.4,1.4,3.1,85.31,0.095,100,rain,0,0,33.8,21.6,240,1009.9,69.8,37,0,0,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T09:00:00,5.2,0.8,3.1,86.54,0.284,100,rain,0,0,36,24.5,230,1010.2,82.5,47,25,0.1,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T10:00:00,6.5,2.3,2.9,77.35,0.009,100,rain,0,0,40,27.4,240,1010.3,87,,47,0.2,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T11:00:00,6.7,1.8,2.2,73.02,0,0,,0,0,40.7,36.4,230,1010.7,66.7,48,18,0.1,0,,Partially cloudy,partly-cloudy-day,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T12:00:00,7.2,2.6,2.2,70.7,0.006,100,rain,0,0,53.3,34.2,240,1010.6,99.2,,30,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T13:00:00,7.7,3.3,2.2,68.18,0,0,,0,0,52.2,33.5,240,1010.4,70.6,,54,0.2,1,,Partially cloudy,partly-cloudy-day,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T14:00:00,7.7,3.5,2.6,70.53,0.001,100,rain,0,0,55.4,31,240,1010.4,68.2,48,28,0.1,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T15:00:00,7.2,2.7,2.6,72.47,0,0,,0,0,52.9,32.4,250,1010.5,100,,35,0.1,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T16:00:00,6.7,2.7,2.9,76.67,0.002,100,rain,0,0,42.8,24.8,250,1011.1,100,,21,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T17:00:00,6.9,3.4,2.3,72.99,0.001,100,rain,0,0,36,20.2,250,1011.9,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T18:00:00,6.4,3.5,2.6,76.98,0,0,,0,0,33.5,14.8,240,1012.6,100,44,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T19:00:00,6.4,2.8,2.2,74.47,0,0,,0,0,31.3,20.2,240,1012.8,100,45,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T20:00:00,6.6,2.4,2.1,73.03,0,0,,0,0,33.8,26.6,250,1012.8,88.5,45,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T21:00:00,6.4,2.2,1.7,71.91,0,0,,0,0,32.8,26.3,240,1012.9,98,47,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T22:00:00,6.2,2.6,1.6,72.38,0,0,,0,0,30.2,19.4,230,1012.7,100,46,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-01T23:00:00,5.2,1.9,1.2,75.21,0.001,100,rain,0,0,27.4,16.2,190,1012.1,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T00:00:00,5.6,2.4,1.2,73.18,0,0,,0,0,24.5,15.5,200,1012,100,49,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T01:00:00,5.2,2,1.6,77.28,0.002,100,rain,0,0,24.1,15.5,180,1011.4,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T02:00:00,5.7,2.4,1.7,75.38,0.001,100,rain,0,0,25.2,16.2,190,1010.2,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T03:00:00,5.6,2.7,1.9,76.97,0.001,100,rain,0,0,24.1,13.7,180,1009.5,100,48,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T04:00:00,5.4,1.6,2.7,82.62,0.198,100,rain,0,0,24.1,19.4,180,1008.4,100,34,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T05:00:00,5.4,1.4,3.4,86.88,0.618,100,rain,0,0,29.2,21.2,180,1006.6,100,32,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T06:00:00,5.4,1.1,4,91.17,0.924,100,rain,0,0,37.4,24.5,180,1004.8,100,27,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T07:00:00,5.6,0.8,3.9,88.81,1.904,100,rain,0,0,39.2,30.6,200,1003.3,100,22,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T08:00:00,5.7,1.3,4.6,92.51,2.397,100,rain,0,0,41.4,25.6,200,1002.2,100,14,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T09:00:00,6.2,1.7,4.9,91.4,2.107,100,rain,0,0,41.8,28.8,230,1002.3,100,24,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T10:00:00,6.7,2,5.4,91.44,0.7,100,rain,0,0,43.9,33.1,230,1001.9,100,17,7,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T11:00:00,8,3.5,5.7,85.01,0.004,100,rain,0,0,48.2,37.1,240,1001.9,100,,19,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T12:00:00,8.4,3.9,5.9,84.27,0.001,100,rain,0,0,51.1,38.2,250,1001.6,100,30,39,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T13:00:00,8.4,8.4,6.4,87.27,0.388,100,rain,0,0,45.4,19.4,231.7,1001.4,100,19,26,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T14:00:00,8.2,8.2,6.7,90.3,0.898,100,rain,0,0,45.4,18,226.1,1000.9,100,15,23,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T15:00:00,8.4,8.4,6.9,90.37,1.008,100,rain,0,0,41.8,16.9,221,1000,100,15,9,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T16:00:00,8.2,8.2,7.3,94.53,1.503,100,rain,0,0,39.6,16.6,216.9,999.6,100,18,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T17:00:00,8.4,8.4,7.2,92.09,1.421,100,rain,0,0,41,17.6,218.1,998.8,100,22,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T18:00:00,8.4,8.4,7.2,92.06,0.814,100,rain,0,0,42.5,18.4,219.9,997.8,100,20,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T19:00:00,8.4,8.4,7.2,92.04,1.41,100,rain,0,0,38.2,16.6,211.3,996.7,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T20:00:00,8.4,8.4,7.3,93.24,1.326,100,rain,0,0,38.5,16.6,213.8,996.1,100,18,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T21:00:00,8.7,8.7,7.6,92.67,1.711,100,rain,0,0,39.2,16.9,219.4,995.4,100,20,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T22:00:00,9.8,9.8,7.4,84.59,1.699,100,rain,0,0,43.6,18.7,227,995.3,99.5,23,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-02T23:00:00,10.1,10.1,6.9,80.52,0.007,100,rain,0,0,56.2,23.8,239.5,995.5,95.5,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T00:00:00,9.7,9.7,6.7,81.43,0,0,,0,0,58.7,23.8,235.1,996,96.8,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T01:00:00,10.1,10.1,6.2,76.73,0,0,,0,0,46.4,19.8,233.4,996.1,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T02:00:00,9.7,9.7,6.2,78.87,0.095,100,rain,0,0,57.6,21.2,234.6,996.6,77,,0,0,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T03:00:00,9.4,9.4,5.4,76.09,0.002,100,rain,0,0,50,20.2,232.3,997.3,99.4,36,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T04:00:00,8.9,8.9,5.9,81.4,0.004,100,rain,0,0,59,20.2,233.9,997.8,91.1,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T05:00:00,8.4,8.4,7,90.77,0.189,100,rain,0,0,54.4,19.4,231.6,998,100,8,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T06:00:00,8.4,8.4,5.6,82.51,0.512,100,rain,0,0,56.5,20.2,238.1,998.2,93.3,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T07:00:00,8.2,8.2,6.1,86.8,0.192,100,rain,0,0,46.1,20.2,231.5,998.5,72.9,,0,0,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T08:00:00,8.4,8.4,5.6,82.74,0,0,,0,0,47.2,19.8,229.7,998.7,73.7,,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T09:00:00,9.2,9.2,5.3,76.99,0,0,,0,0,50,21.6,229.4,998.6,83.6,,7,0,0,,Partially cloudy,partly-cloudy-day,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T10:00:00,8.9,8.9,6.8,86.88,0.101,100,rain,0,0,50.8,22,226.1,998.8,94.2,27,18,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T11:00:00,9.1,4.9,6.4,83.23,0.096,100,rain,0,0,56.2,37.1,230,998.8,88,26,18,0.1,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T12:00:00,9.4,5.5,6.4,81.5,0.012,100,rain,0,0,64.8,33.8,230,998.9,83.4,,297,1.1,3,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T13:00:00,10.6,10.6,5.1,68.72,0,0,,0,0,55.8,40.7,260,998.4,78.3,,206,0.7,2,,Partially cloudy,partly-cloudy-day,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T14:00:00,10.2,10.2,5.9,74.61,0,0,,0,0,65.9,31.7,240,998.4,62.1,,83,0.3,1,,Partially cloudy,partly-cloudy-day,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T15:00:00,9.9,6.3,5.7,75.05,0,0,,0,0,65.5,31.3,240,998.2,76.2,39,5,0,0,,Partially cloudy,partly-cloudy-day,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T16:00:00,7.9,4.2,6.7,92,7.125,100,rain,0,0,61.6,25.6,270,998.3,82.2,20,9,0,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T17:00:00,8.3,4.9,6.7,89.09,1.951,100,rain,0,0,58.7,24.5,240,998.1,100,15,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T18:00:00,9,5,6.2,82.32,0.067,100,rain,0,0,58,34.6,230,997.2,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T19:00:00,9.1,5.3,5.8,79.9,0.243,100,rain,0,0,38.5,32.4,230,996.8,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T20:00:00,8.7,4.3,5.4,79.93,0.011,100,rain,0,0,47.2,37.8,230,996.4,100,47,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T21:00:00,8.1,3.4,5.1,81.33,0.069,100,rain,0,0,49.7,42.1,240,996.3,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T22:00:00,8.2,3.8,5.4,82.52,0.395,100,rain,0,0,46.4,35.6,250,997.9,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-03T23:00:00,8.1,4,4.9,80.26,0,0,,0,0,47.5,30.6,250,998,93.7,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T00:00:00,7.2,3.3,6.3,94.26,2.413,100,rain,0,0,49,25.9,250,998.4,90.1,8,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T01:00:00,7.7,3,5.4,85.38,0.486,100,rain,0,0,42.8,37.4,250,998,100,26,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T02:00:00,7.7,3.4,5.3,85.24,0.004,100,rain,0,0,45.7,32.4,260,998.8,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T03:00:00,7.4,3.1,5.6,88.28,0.217,100,rain,0,0,45,31,250,999.3,98.4,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T04:00:00,7.6,3.6,5.1,84.58,0.002,100,rain,0,0,49.3,28.1,260,999.7,100,,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T05:00:00,7.7,3.4,5.7,87.16,0.316,100,rain,0,0,54,32,250,1000.1,100,25,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T06:00:00,7.7,3.4,5.1,83.62,1.082,100,rain,0,0,47.9,31.3,270,1001.3,100,35,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T07:00:00,7.7,3.1,4.9,82.35,0.001,100,rain,0,0,45.4,37.1,270,1002.1,85,21,0,0,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T08:00:00,7.4,3.2,5.3,86.96,0.668,100,rain,0,0,49,29.2,270,1003.1,94.3,18,0,0,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T09:00:00,7.9,3.3,4.2,77.6,0.007,100,rain,0,0,44.6,37.4,270,1003.6,97.5,,16,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T10:00:00,7.4,3,5.1,85.65,0.096,100,rain,0,0,47.5,32.8,260,1004.7,88.8,19,19,0.1,0,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T11:00:00,7.2,3,5.5,89.3,0.196,100,rain,0,0,52.9,29.2,270,1005.4,79.1,9,69,0.2,1,,"Rain, Partially cloudy",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T12:00:00,7.4,2.9,5.7,88.74,0.399,100,rain,0,0,50.4,33.5,270,1006,100,16,30,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T13:00:00,7.6,3.2,4.9,82.89,0.205,100,rain,0,0,50,33.5,270,1006.3,96.4,30,18,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T14:00:00,7.9,3.7,4.2,77.48,0.002,100,rain,0,0,50.8,31.7,270,1006.4,91.9,44,40,0.1,0,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T15:00:00,7.9,3.9,4.1,76.83,0.095,100,rain,0,0,49,29.5,250,1007.1,92.1,,51,0.2,1,,"Rain, Overcast",rain,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T16:00:00,7.7,4,3.8,76.72,0,0,,0,0,42.8,24.1,250,1007.8,85.3,,7,0,0,,Partially cloudy,partly-cloudy-day,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T17:00:00,7,3,3.2,76.26,0,0,,0,0,36,27.4,270,1008.2,71.2,,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T18:00:00,6.4,2.8,2.9,78.31,0,0,,0,0,32,19.8,260,1008.4,77.9,,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T19:00:00,5.4,2.7,2.9,83.86,0,0,,0,0,18.7,11.9,240,1009,81.4,,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T20:00:00,4.9,2.2,3.1,87.97,0,0,,0,0,18.7,11.9,220,1009.4,47.9,49,0,0,0,,Partially cloudy,partly-cloudy-night,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T21:00:00,5.4,2.4,3.4,86.83,0,0,,0,0,16.2,13.7,230,1009.4,96.4,48,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T22:00:00,6,3,4.1,87.55,0,0,,0,0,11.9,15.1,230,1009,100,45,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-04T23:00:00,6.2,3.5,4.6,89.92,0,0,,0,0,9.7,13,220,1008.6,100,44,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T00:00:00,6.1,4,4.6,90.58,0,0,,0,0,11.2,9.7,190,1008.6,90.4,42,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T01:00:00,5.4,3.6,4.1,91.6,0,0,,0,0,9.7,8.3,150,1007.9,92.5,44,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T02:00:00,4.8,2.5,3.6,91.83,0,0,,0,0,9,9.7,150,1007.3,100,48,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T03:00:00,4.6,2.2,3.3,91.21,0,0,,0,0,8.6,10.1,150,1006.7,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T04:00:00,4.6,1.8,3.1,90.09,0,0,,0,0,9.4,12.2,140,1006.4,100,42,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T05:00:00,4.3,1.3,2.8,90.03,0,0,,0,0,9,13,150,1005.4,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T06:00:00,4.5,2,2.6,87.53,0,0,,0,0,9.7,10.4,150,1004.9,99.1,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T07:00:00,4.3,1.6,2.4,87.01,0,0,,0,0,9,11.5,150,1004.9,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T08:00:00,4.1,1.9,2.4,88.17,0,0,,0,0,9.4,9,150,1004.8,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T09:00:00,4.6,2.7,2.4,85.41,0,0,,0,0,8.6,7.9,150,1004.9,100,,21,0.1,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T10:00:00,4.7,2.4,2.7,86.71,0,0,,0,0,8.6,9.7,160,1004.7,100,,70,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T11:00:00,6.2,3.8,3.3,81.88,0,0,,0,0,11.9,11.9,190,1004.7,100,,178,0.6,2,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T12:00:00,7.9,5.4,3.8,75.67,0,0,,0,0,17.3,14.4,230,1004.5,100,,207,0.7,2,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T13:00:00,8.4,5.5,3.9,73.2,0,0,,0,0,24.8,18.4,220,1003.8,100,,113,0.4,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T14:00:00,8.4,5.7,4.1,74.59,0,0,,0,0,30.6,16.9,210,1003.5,100,,86,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T15:00:00,8.2,5.5,3.8,74.07,0,0,,0,0,28.1,16.2,220,1003.5,100,,60,0.2,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T16:00:00,7.9,5,3.6,74.6,0,0,,0,0,24.1,17.3,210,1003.7,100,,10,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T17:00:00,7.1,4.5,3.5,78.25,0,0,,0,0,17.6,13.7,210,1004.1,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T18:00:00,6.4,4.3,3.3,81.06,0,0,,0,0,14.8,10.1,160,1004.5,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T19:00:00,6.1,4.2,3.1,81.25,0,0,,0,0,8.6,9,170,1004.8,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T20:00:00,6,3.1,3,81.4,0,0,,0,0,9.4,14,230,1005,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T21:00:00,5.1,3.2,2.6,84.21,0,0,,0,0,10.1,8.3,230,1005.2,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T22:00:00,4.6,3.1,2.5,86.54,0,0,,0,0,10.1,6.5,200,1005.5,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-05T23:00:00,4,2.3,2.1,87.72,0,0,,0,0,10.4,6.8,240,1005.5,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T00:00:00,3.6,3.6,2.1,90.09,0,0,,0,0,8.6,3.6,230,1005.9,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T01:00:00,3.3,1.1,2.1,92.01,0,0,,0,0,6.5,8.3,140,1005.9,100,47,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T02:00:00,2.6,1,1.6,93.18,0,0,,0,0,6.8,5.8,140,1006,100,34,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T03:00:00,3,3,1.5,89.61,0,0,,0,0,6.5,4.7,180,1006.7,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T04:00:00,2.7,2.7,1.3,90.17,0,0,,0,0,7.6,3.6,190,1006.9,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T05:00:00,2.5,2.5,1.3,92.02,0,0,,0,0,7.6,3.2,190,1007.2,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T06:00:00,2.3,2.3,1.3,93.26,0,0,,0,0,7.9,4.3,220,1007.3,100,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T07:00:00,2.5,2.5,1.1,90.77,0,0,,0,0,8.6,4.7,150,1007.6,97.8,,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T08:00:00,2.6,0.5,1.3,91.4,0,0,,0,0,8.6,7.2,160,1008.4,99,40,0,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T09:00:00,2.8,0.9,1.8,93.27,0,0,,0,0,8.6,6.8,160,1009.1,99.7,36,9,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T10:00:00,3.1,1.6,1.8,91.39,0,0,,0,0,8.3,5.8,150,1009.6,100,33,27,0.1,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T11:00:00,3.6,3.6,2.1,89.54,0,0,,0,0,10.1,1.8,90,1009.9,97.4,41,81,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T12:00:00,4.2,4.2,2.4,88.05,0,0,,0,0,9.4,2.5,230,1010.1,98.4,35,51,0.2,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T13:00:00,5.3,5.3,2.4,81.14,0,0,,0,0,11.9,4.7,280,1009.6,98.2,45,267,1,3,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T14:00:00,6,6,2.2,76.28,0,0,,0,0,11.9,3.6,290,1009.4,99.8,49,91,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T15:00:00,5.7,5.7,2.4,79.3,0,0,,0,0,9.4,3.6,360,1009.8,99.6,,72,0.3,1,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
würzburg,2024-01-06T16:00:00,5.6,5.6,2.6,81.54,0,0,,0,0,6.5,1.8,70,1010.3,95.5,,11,0,0,,Overcast,cloudy,"00191,05705,C0060,06336,02600"
